t,a,z,R,H,rho_m,rho_eff,w_eff,rho_m_over_rho_eff
0.0,1.5633433092926574e-05,10.0,50.0,0.061101009266077866,0.01,0.0012,-0.5719529995342253,8.333333333333334
0.5002501250625313,1.6108342962771585e-05,10.0,51.01113471563521,0.05857830076820338,0.00914135289987409,0.001152899062796201,-0.5555305821783187,7.929014078390327
1.0005002501250626,1.657762663398184e-05,10.0,51.98978676951429,0.056263363359129764,0.008386794768206128,0.0011099034012382685,-0.5604204896813311,7.556328558728052
1.500750375187594,1.704163356629212e-05,10.0,52.937804438000065,0.05413169741112811,0.0077202152581997835,0.0010705067356300173,-0.5652259074361743,7.211739077621275
2.001000500250125,1.7500681911289898e-05,10.0,53.85686717782638,0.05216251029209623,0.007128500168788685,0.0010342822711304515,-0.5699525249689635,6.892219240108762
2.5012506253126565,1.7955062450165587e-05,10.0,54.748506830194685,0.050338040790775036,0.006600887299665286,0.0010008677522959097,-0.5746053176512276,6.59516433067544
3.001500750375188,1.8405041912297042e-05,10.0,55.6141254900468,0.04864302607529491,0.0061284781999608115,0.0009699537573246478,-0.5791886634407702,6.318319975237317
3.501750875437719,1.8850865789905837e-05,10.0,56.45501066200569,0.04706427731148126,0.0057038641533537875,0.0009412744432022415,-0.5837064365349611,6.05972487040983
4.00200100050025,1.9292760739776926e-05,10.0,57.27234819285386,0.04559033894734534,0.005320836851384746,0.0009146001646167542,-0.5881620828832521,5.817664436583982
4.502251125562782,1.973093664425881e-05,10.0,58.06723336920913,0.0442112130214574,0.004974162531000658,0.0008897315394853938,-0.5925586816638728,5.5906330283375505
5.002501250625313,2.0165588389025474e-05,10.0,58.84068049012824,0.0429181344755943,0.004659404159053065,0.0008664946415425223,-0.5968989960344278,5.3773029118315785
5.502751375687844,2.059689740397616e-05,10.0,59.59363116450699,0.041703386784805715,0.00437278032948157,0.0008447370784877532,-0.6011855149705713,5.176498629975748
6.003001500750376,2.102503300527936e-05,10.0,60.326961536971694,0.040560149722905926,0.004111052465188423,0.0008243247714452134,-0.6054204880665435,4.987175695303794
